State_Center,Act_Center,Reward_Center,NextState_Center,Done,Cost_Center,Weight,Probability
"[0.9650000000000001, 0.07500000000000001]",[1.0149999999999997],[0.995],"[0.9750000000000001, 0.054999999999999986]",False,[50.0],1,1.0
"[0.9750000000000001, 0.054999999999999986]",[0.8749999999999999],[1.035],"[0.9750000000000001, 0.02500000000000002]",False,[50.0],1,1.0
"[0.9750000000000001, 0.02500000000000002]",[1.005],[1.085],"[0.9850000000000001, 0.005]",False,[50.0],1,1.0
"[0.9850000000000001, 0.005]",[0.8849999999999999],[1.125],"[0.9850000000000001, -0.015000000000000017]",False,[50.0],1,1.0
"[0.9850000000000001, -0.015000000000000017]",[1.065],[1.175],"[0.9750000000000001, -0.04499999999999999]",False,[50.0],1,1.0
"[0.9750000000000001, -0.04499999999999999]",[1.0549999999999997],[1.225],"[0.9650000000000001, -0.065]",False,[50.0],1,1.0
"[0.9650000000000001, -0.065]",[1.045],[1.275],"[0.9550000000000001, -0.09500000000000003]",False,[50.0],1,1.0
"[0.9550000000000001, -0.09500000000000003]",[0.8349999999999999],[1.325],"[0.9450000000000001, -0.11499999999999999]",False,[50.0],1,1.0
"[0.9450000000000001, -0.11499999999999999]",[0.9150000000000001],[1.365],"[0.925, -0.135]",False,[50.0],1,1.0
"[0.925, -0.135]",[0.8549999999999999],[1.405],"[0.895, -0.155]",False,[50.0],1,1.0
"[0.895, -0.155]",[0.8449999999999999],[1.455],"[0.875, -0.17500000000000002]",False,[50.0],1,1.0
"[0.875, -0.17500000000000002]",[0.8849999999999999],[1.495],"[0.845, -0.20500000000000002]",False,[50.0],1,1.0
"[-0.395, -0.04499999999999999]",[-1.0550000000000002],[1.205],"[-0.395, -0.025000000000000026]",False,[50.0],2,0.05714285714285714
"[-0.395, -0.025000000000000026]",[-1.0150000000000001],[1.155],"[-0.395, 0.005]",False,[50.0],3,0.10344827586206896
"[-0.395, 0.005]",[-0.8650000000000001],[1.065],"[-0.395, 0.02500000000000002]",False,[50.0],8,0.2
"[-0.395, 0.02500000000000002]",[-1.0250000000000001],[1.055],"[-0.395, 0.054999999999999986]",False,[50.0],2,0.058823529411764705
"[-0.395, 0.054999999999999986]",[-0.9050000000000001],[0.995],"[-0.385, 0.07500000000000001]",False,[50.0],8,0.2962962962962963
"[-0.385, 0.07500000000000001]",[-0.6650000000000001],[0.925],"[-0.375, 0.09499999999999997]",False,[50.0],4,0.10810810810810811
"[-0.375, 0.09499999999999997]",[-0.9850000000000001],[0.915],"[-0.355, 0.125]",False,[50.0],1,0.045454545454545456
"[-0.355, 0.125]",[-0.765],[0.815],"[-0.33499999999999996, 0.14500000000000002]",False,[50.0],2,0.125
"[-0.33499999999999996, 0.14500000000000002]",[-0.995],[0.815],"[-0.30500000000000005, 0.17500000000000004]",False,[50.0],1,0.3333333333333333
"[-0.30500000000000005, 0.17500000000000004]",[-1.0650000000000002],[0.765],"[-0.28500000000000003, 0.19499999999999995]",False,[50.0],1,0.5
"[-0.28500000000000003, 0.19499999999999995]",[-1.0450000000000002],[0.715],"[-0.245, 0.22499999999999998]",False,[50.0],1,1.0
"[-0.245, 0.22499999999999998]",[-0.8950000000000001],[0.665],"[-0.21499999999999997, 0.245]",False,[50.0],1,1.0
"[-0.21499999999999997, 0.245]",[-0.9050000000000001],[0.625],"[-0.17500000000000004, 0.265]",False,[50.0],1,1.0
"[-0.17500000000000004, 0.265]",[-0.8350000000000001],[0.5750000000000001],"[-0.125, 0.28500000000000003]",False,[50.0],1,1.0
"[-0.125, 0.28500000000000003]",[-0.9150000000000001],[0.535],"[-0.08499999999999996, 0.30500000000000005]",False,[50.0],1,1.0
"[-0.08499999999999996, 0.30500000000000005]",[-0.8250000000000001],[0.495],"[-0.03500000000000004, 0.32499999999999996]",False,[50.0],1,0.5
"[-0.03500000000000004, 0.32499999999999996]",[-0.8550000000000001],[0.45500000000000007],"[0.02500000000000002, 0.355]",False,[50.0],1,0.5
"[0.02500000000000002, 0.355]",[-0.8350000000000001],[0.405],"[0.08499999999999996, 0.375]",False,[50.0],1,1.0
"[0.08499999999999996, 0.375]",[-0.6050000000000001],[0.375],"[0.14500000000000002, 0.385]",False,[50.0],1,1.0
"[0.14500000000000002, 0.385]",[-0.45500000000000007],[0.355],"[0.20500000000000007, 0.395]",False,[50.0],1,1.0
"[0.20500000000000007, 0.395]",[-0.275],[0.345],"[0.2649999999999999, 0.405]",False,[50.0],1,1.0
"[0.2649999999999999, 0.405]",[-0.09500000000000008],[0.335],"[0.33499999999999996, 0.405]",False,[50.0],1,1.0
"[0.33499999999999996, 0.405]",[0.20499999999999996],[0.345],"[0.395, 0.405]",False,[50.0],1,1.0
"[0.395, 0.405]",[0.475],[0.375],"[0.4650000000000001, 0.395]",False,[50.0],1,1.0
"[0.4650000000000001, 0.395]",[0.6649999999999999],[0.405],"[0.5249999999999999, 0.375]",False,[50.0],1,1.0
"[0.5249999999999999, 0.375]",[0.6549999999999999],[0.43500000000000005],"[0.585, 0.355]",False,[50.0],1,1.0
"[0.585, 0.355]",[0.745],[0.475],"[0.635, 0.33499999999999996]",False,[50.0],1,1.0
"[0.635, 0.33499999999999996]",[0.9749999999999998],[0.525],"[0.6950000000000001, 0.31500000000000006]",False,[50.0],1,1.0
"[0.6950000000000001, 0.31500000000000006]",[0.8649999999999999],[0.5650000000000001],"[0.7450000000000001, 0.29500000000000004]",False,[50.0],1,1.0
"[0.7450000000000001, 0.29500000000000004]",[0.9249999999999999],[0.615],"[0.7849999999999999, 0.265]",False,[50.0],1,1.0
"[0.7849999999999999, 0.265]",[0.8649999999999999],[0.655],"[0.825, 0.245]",False,[50.0],1,1.0
"[0.825, 0.245]",[1.005],[0.705],"[0.865, 0.22499999999999998]",False,[50.0],1,1.0
"[0.865, 0.22499999999999998]",[0.9549999999999997],[0.755],"[0.905, 0.19499999999999995]",False,[50.0],1,1.0
"[0.905, 0.19499999999999995]",[0.9049999999999999],[0.795],"[0.935, 0.17500000000000004]",False,[50.0],1,1.0
"[0.935, 0.17500000000000004]",[1.0749999999999997],[0.845],"[0.9550000000000001, 0.15500000000000003]",False,[50.0],1,1.0
"[0.9550000000000001, 0.15500000000000003]",[1.0749999999999997],[0.895],"[0.9850000000000001, 0.125]",False,[50.0],1,1.0
"[0.9850000000000001, 0.125]",[1.085],[0.945],"[1.005, 0.10499999999999998]",False,[50.0],1,1.0
"[1.005, 0.10499999999999998]",[0.9049999999999999],[0.995],"[1.0150000000000001, 0.07500000000000001]",False,[50.0],1,1.0
"[1.0150000000000001, 0.07500000000000001]",[1.085],[1.045],"[1.025, 0.054999999999999986]",False,[50.0],1,1.0
"[1.025, 0.054999999999999986]",[1.085],[1.095],"[1.0349999999999997, 0.02500000000000002]",False,[50.0],1,1.0
"[1.0349999999999997, 0.02500000000000002]",[1.0149999999999997],[1.145],"[1.0349999999999997, 0.005]",False,[50.0],1,1.0
"[1.0349999999999997, 0.005]",[1.085],[1.195],"[1.0349999999999997, -0.025000000000000026]",False,[50.0],1,1.0
"[1.0349999999999997, -0.025000000000000026]",[0.9049999999999999],[1.235],"[1.0349999999999997, -0.04499999999999999]",False,[50.0],1,1.0
"[1.0349999999999997, -0.04499999999999999]",[0.9949999999999998],[1.285],"[1.025, -0.065]",False,[50.0],1,1.0
"[1.025, -0.065]",[1.0149999999999997],[1.335],"[1.0150000000000001, -0.09500000000000003]",False,[50.0],1,1.0
"[1.0150000000000001, -0.09500000000000003]",[0.945],[1.385],"[0.9950000000000001, -0.11499999999999999]",False,[50.0],1,1.0
"[0.9950000000000001, -0.11499999999999999]",[0.9549999999999997],[1.435],"[0.9750000000000001, -0.14500000000000002]",False,[50.0],1,1.0
"[0.9750000000000001, -0.14500000000000002]",[0.8949999999999999],[1.475],"[0.9550000000000001, -0.165]",False,[50.0],1,1.0
"[0.9550000000000001, -0.165]",[0.985],[1.525],"[0.925, -0.185]",False,[50.0],1,1.0
"[0.925, -0.185]",[0.805],[1.565],"[0.895, -0.20500000000000002]",False,[50.0],1,1.0
"[0.895, -0.20500000000000002]",[0.9249999999999999],[1.615],"[0.855, -0.23500000000000001]",False,[50.0],1,1.0
"[-0.455, -0.04499999999999999]",[-0.9750000000000001],[1.155],"[-0.465, -0.015000000000000017]",False,[50.0],1,0.041666666666666664
"[-0.465, -0.015000000000000017]",[-0.7350000000000001],[1.055],"[-0.465, 0.005]",False,[50.0],10,0.3448275862068966
"[-0.465, 0.005]",[-0.7050000000000001],[1.015],"[-0.465, 0.02500000000000002]",False,[50.0],11,0.5789473684210527
"[-0.465, 0.02500000000000002]",[-1.0150000000000001],[1.015],"[-0.455, 0.054999999999999986]",False,[50.0],1,0.045454545454545456
"[-0.445, 0.07500000000000001]",[-1.0850000000000002],[0.915],"[-0.435, 0.10499999999999998]",False,[50.0],1,0.058823529411764705
"[-0.435, 0.10499999999999998]",[-0.785],[0.835],"[-0.41500000000000004, 0.125]",False,[50.0],2,0.5
"[-0.41500000000000004, 0.125]",[-0.9550000000000001],[0.815],"[-0.395, 0.14500000000000002]",False,[50.0],1,0.3333333333333333
"[-0.395, 0.14500000000000002]",[-0.9150000000000001],[0.775],"[-0.375, 0.17500000000000004]",False,[50.0],1,0.5
"[-0.375, 0.17500000000000004]",[-1.0350000000000001],[0.725],"[-0.345, 0.19499999999999995]",False,[50.0],1,1.0
"[-0.345, 0.19499999999999995]",[-1.0650000000000002],[0.675],"[-0.30500000000000005, 0.22499999999999998]",False,[50.0],1,1.0
"[-0.30500000000000005, 0.22499999999999998]",[-1.0450000000000002],[0.625],"[-0.275, 0.245]",False,[50.0],1,1.0
"[-0.275, 0.245]",[-0.9850000000000001],[0.5750000000000001],"[-0.235, 0.275]",False,[50.0],1,1.0
"[-0.235, 0.275]",[-1.0450000000000002],[0.525],"[-0.18500000000000005, 0.29500000000000004]",False,[50.0],1,1.0
"[-0.18500000000000005, 0.29500000000000004]",[-1.0350000000000001],[0.475],"[-0.135, 0.32499999999999996]",False,[50.0],1,1.0
"[-0.135, 0.32499999999999996]",[-1.0150000000000001],[0.42500000000000004],"[-0.08499999999999996, 0.345]",False,[50.0],1,1.0
"[-0.08499999999999996, 0.345]",[-0.9750000000000001],[0.375],"[-0.025000000000000026, 0.375]",False,[50.0],1,1.0
"[-0.025000000000000026, 0.375]",[-0.795],[0.335],"[0.035000000000000024, 0.395]",False,[50.0],1,1.0
"[0.035000000000000024, 0.395]",[-0.7050000000000001],[0.29500000000000004],"[0.09499999999999997, 0.405]",False,[50.0],1,1.0
"[0.09499999999999997, 0.405]",[-0.45500000000000007],[0.275],"[0.16500000000000004, 0.41500000000000004]",False,[50.0],1,1.0
"[0.16500000000000004, 0.41500000000000004]",[-0.275],[0.265],"[0.2250000000000001, 0.42500000000000004]",False,[50.0],1,1.0
"[0.2250000000000001, 0.42500000000000004]",[0.15499999999999992],[0.265],"[0.29499999999999993, 0.42500000000000004]",False,[50.0],1,1.0
"[0.29499999999999993, 0.42500000000000004]",[0.42499999999999993],[0.28500000000000003],"[0.365, 0.41500000000000004]",False,[50.0],1,1.0
"[0.365, 0.41500000000000004]",[0.6449999999999999],[0.325],"[0.42500000000000004, 0.395]",False,[50.0],1,1.0
"[0.42500000000000004, 0.395]",[0.705],[0.355],"[0.4950000000000001, 0.375]",False,[50.0],1,1.0
"[0.4950000000000001, 0.375]",[0.8249999999999998],[0.395],"[0.5549999999999999, 0.355]",False,[50.0],1,1.0
"[0.5549999999999999, 0.355]",[0.9549999999999997],[0.44500000000000006],"[0.605, 0.33499999999999996]",False,[50.0],1,1.0
"[0.605, 0.33499999999999996]",[0.985],[0.495],"[0.655, 0.30500000000000005]",False,[50.0],1,0.5
"[0.655, 0.30500000000000005]",[0.8449999999999999],[0.535],"[0.7050000000000001, 0.28500000000000003]",False,[50.0],1,1.0
"[0.7050000000000001, 0.28500000000000003]",[0.9749999999999998],[0.585],"[0.7550000000000001, 0.265]",False,[50.0],1,1.0
"[0.7949999999999999, 0.235]",[0.8649999999999999],[0.6849999999999999],"[0.825, 0.21499999999999997]",False,[50.0],1,0.5
"[0.825, 0.21499999999999997]",[0.9350000000000002],[0.725],"[0.865, 0.19499999999999995]",False,[50.0],1,1.0
"[0.865, 0.19499999999999995]",[0.8749999999999999],[0.775],"[0.895, 0.17500000000000004]",False,[50.0],1,0.5
"[0.895, 0.17500000000000004]",[0.945],[0.815],"[0.915, 0.14500000000000002]",False,[50.0],1,0.5
"[0.915, 0.14500000000000002]",[1.085],[0.865],"[0.9450000000000001, 0.125]",False,[50.0],1,1.0
"[0.9450000000000001, 0.125]",[0.9249999999999999],[0.915],"[0.9550000000000001, 0.09499999999999997]",False,[50.0],1,1.0
"[0.9550000000000001, 0.09499999999999997]",[1.045],[0.965],"[0.9750000000000001, 0.07500000000000001]",False,[50.0],1,1.0
"[0.9850000000000001, -0.04499999999999999]",[0.8849999999999999],[1.245],"[0.9750000000000001, -0.065]",False,[50.0],1,0.5
"[0.9750000000000001, -0.065]",[0.9249999999999999],[1.295],"[0.9650000000000001, -0.09500000000000003]",False,[50.0],1,1.0
"[0.9650000000000001, -0.09500000000000003]",[0.9749999999999998],[1.345],"[0.9550000000000001, -0.11499999999999999]",False,[50.0],1,0.5
"[0.9550000000000001, -0.11499999999999999]",[1.065],[1.395],"[0.935, -0.14500000000000002]",False,[50.0],1,1.0
"[0.935, -0.14500000000000002]",[0.8549999999999999],[1.435],"[0.905, -0.165]",False,[50.0],1,1.0
"[0.905, -0.165]",[1.0149999999999997],[1.485],"[0.885, -0.185]",False,[50.0],1,1.0
"[0.885, -0.185]",[0.8849999999999999],[1.535],"[0.845, -0.20500000000000002]",False,[50.0],1,1.0
"[-0.375, -0.04499999999999999]",[-0.685],[1.235],"[-0.375, -0.025000000000000026]",False,[50.0],3,0.09375
"[-0.375, -0.025000000000000026]",[-0.9450000000000001],[1.155],"[-0.375, 0.005]",False,[50.0],1,0.023255813953488372
"[-0.375, 0.005]",[-0.8650000000000001],[1.105],"[-0.375, 0.02500000000000002]",False,[50.0],3,0.07894736842105263
"[-0.375, 0.02500000000000002]",[-0.9750000000000001],[1.055],"[-0.375, 0.054999999999999986]",False,[50.0],1,0.02857142857142857
"[-0.375, 0.054999999999999986]",[-0.6950000000000001],[1.015],"[-0.365, 0.07500000000000001]",False,[50.0],3,0.1
"[-0.365, 0.07500000000000001]",[-0.8850000000000001],[0.975],"[-0.345, 0.09499999999999997]",False,[50.0],2,0.07407407407407407
"[-0.345, 0.09499999999999997]",[-1.0750000000000002],[0.905],"[-0.33499999999999996, 0.125]",False,[50.0],1,0.0625
"[-0.33499999999999996, 0.125]",[-0.935],[0.845],"[-0.31500000000000006, 0.14500000000000002]",False,[50.0],2,0.2222222222222222
"[-0.31500000000000006, 0.14500000000000002]",[-1.0750000000000002],[0.805],"[-0.28500000000000003, 0.17500000000000004]",False,[50.0],1,0.125
"[-0.28500000000000003, 0.17500000000000004]",[-0.9450000000000001],[0.765],"[-0.255, 0.19499999999999995]",False,[50.0],1,0.3333333333333333
"[-0.255, 0.19499999999999995]",[-0.9750000000000001],[0.715],"[-0.22499999999999998, 0.22499999999999998]",False,[50.0],1,1.0
"[-0.22499999999999998, 0.22499999999999998]",[-0.9050000000000001],[0.665],"[-0.18500000000000005, 0.245]",False,[50.0],1,0.3333333333333333
"[-0.18500000000000005, 0.245]",[-1.0350000000000001],[0.615],"[-0.14500000000000002, 0.265]",False,[50.0],1,1.0
"[-0.14500000000000002, 0.265]",[-0.8850000000000001],[0.5750000000000001],"[-0.10499999999999998, 0.29500000000000004]",False,[50.0],1,1.0
"[-0.005000000000000009, 0.33499999999999996]",[-0.8450000000000001],[0.44500000000000006],"[0.05500000000000004, 0.355]",False,[50.0],1,0.3333333333333333
"[0.05500000000000004, 0.355]",[-0.7050000000000001],[0.41500000000000004],"[0.10499999999999998, 0.375]",False,[50.0],1,0.5
"[0.16500000000000004, 0.385]",[-0.025000000000000026],[0.395],"[0.2250000000000001, 0.385]",False,[50.0],1,0.3333333333333333
"[0.2250000000000001, 0.385]",[0.18499999999999994],[0.405],"[0.29499999999999993, 0.375]",False,[50.0],1,1.0
"[0.29499999999999993, 0.375]",[0.505],[0.42500000000000004],"[0.355, 0.365]",False,[50.0],1,1.0
"[0.355, 0.365]",[0.6249999999999999],[0.45500000000000007],"[0.405, 0.345]",False,[50.0],1,1.0
"[0.405, 0.345]",[0.6349999999999999],[0.485],"[0.4650000000000001, 0.33499999999999996]",False,[50.0],1,1.0
"[0.4650000000000001, 0.33499999999999996]",[0.9049999999999999],[0.535],"[0.5149999999999999, 0.31500000000000006]",False,[50.0],1,1.0
"[0.5149999999999999, 0.31500000000000006]",[0.8249999999999998],[0.5750000000000001],"[0.565, 0.29500000000000004]",False,[50.0],1,1.0
"[0.565, 0.29500000000000004]",[0.805],[0.615],"[0.605, 0.275]",False,[50.0],1,1.0
"[0.605, 0.275]",[0.8749999999999999],[0.665],"[0.655, 0.245]",False,[50.0],1,1.0
"[0.655, 0.245]",[0.9549999999999997],[0.705],"[0.685, 0.22499999999999998]",False,[50.0],1,1.0
"[0.685, 0.22499999999999998]",[1.005],[0.755],"[0.7250000000000001, 0.19499999999999995]",False,[50.0],1,1.0
"[0.7250000000000001, 0.19499999999999995]",[0.8649999999999999],[0.805],"[0.7550000000000001, 0.17500000000000004]",False,[50.0],1,1.0
"[0.7550000000000001, 0.17500000000000004]",[0.9949999999999998],[0.855],"[0.7849999999999999, 0.15500000000000003]",False,[50.0],1,1.0
"[0.7849999999999999, 0.15500000000000003]",[1.0749999999999997],[0.905],"[0.8049999999999999, 0.125]",False,[50.0],1,1.0
"[0.8049999999999999, 0.125]",[0.965],[0.945],"[0.825, 0.10499999999999998]",False,[50.0],1,1.0
"[0.825, 0.10499999999999998]",[1.045],[0.995],"[0.845, 0.07500000000000001]",False,[50.0],1,1.0
"[0.845, 0.07500000000000001]",[1.065],[1.045],"[0.855, 0.054999999999999986]",False,[50.0],1,1.0
"[0.855, 0.054999999999999986]",[0.965],[1.095],"[0.855, 0.03499999999999997]",False,[50.0],1,1.0
"[0.855, 0.03499999999999997]",[1.065],[1.145],"[0.865, 0.005]",False,[50.0],1,1.0
"[0.865, 0.005]",[0.9350000000000002],[1.195],"[0.865, -0.015000000000000017]",False,[50.0],1,1.0
"[0.865, -0.015000000000000017]",[1.065],[1.245],"[0.855, -0.04499999999999999]",False,[50.0],1,1.0
"[0.855, -0.04499999999999999]",[1.0349999999999997],[1.295],"[0.845, -0.065]",False,[50.0],1,1.0
"[0.845, -0.065]",[0.8549999999999999],[1.335],"[0.835, -0.08500000000000002]",False,[50.0],1,1.0
"[0.835, -0.08500000000000002]",[0.9249999999999999],[1.385],"[0.825, -0.11499999999999999]",False,[50.0],1,1.0
"[0.825, -0.11499999999999999]",[0.9049999999999999],[1.425],"[0.8049999999999999, -0.135]",False,[50.0],1,1.0
"[0.8049999999999999, -0.135]",[0.8549999999999999],[1.475],"[0.7849999999999999, -0.155]",False,[50.0],1,1.0
"[0.7849999999999999, -0.155]",[0.9749999999999998],[1.515],"[0.7550000000000001, -0.185]",False,[50.0],1,1.0
"[0.7550000000000001, -0.185]",[0.735],[1.555],"[0.7250000000000001, -0.195]",False,[50.0],1,1.0
"[0.7250000000000001, -0.195]",[0.8549999999999999],[1.595],"[0.6950000000000001, -0.225]",False,[50.0],1,1.0
"[0.6950000000000001, -0.225]",[0.745],[1.635],"[0.655, -0.23500000000000001]",False,[50.0],1,1.0
"[0.655, -0.23500000000000001]",[0.485],[1.665],"[0.615, -0.255]",False,[50.0],1,1.0
"[0.615, -0.255]",[0.29500000000000004],[1.675],"[0.575, -0.255]",False,[50.0],1,1.0
"[-0.355, -0.04499999999999999]",[-0.935],[1.205],"[-0.355, -0.025000000000000026]",False,[50.0],2,0.0625
"[-0.355, -0.025000000000000026]",[-0.6650000000000001],[1.175],"[-0.365, -0.005000000000000009]",False,[50.0],2,0.029850746268656716
"[-0.365, -0.005000000000000009]",[-1.0350000000000001],[1.125],"[-0.365, 0.02500000000000002]",False,[50.0],3,0.04477611940298507
"[-0.365, 0.02500000000000002]",[-0.8850000000000001],[1.065],"[-0.355, 0.04499999999999998]",False,[50.0],1,0.02564102564102564
"[-0.355, 0.04499999999999998]",[-0.795],[1.025],"[-0.345, 0.065]",False,[50.0],2,0.05405405405405406
"[-0.345, 0.065]",[-1.0050000000000001],[0.965],"[-0.33499999999999996, 0.09499999999999997]",False,[50.0],1,0.041666666666666664
"[-0.33499999999999996, 0.09499999999999997]",[-0.995],[0.915],"[-0.31500000000000006, 0.11499999999999999]",False,[50.0],1,0.043478260869565216
"[-0.31500000000000006, 0.11499999999999999]",[-1.0050000000000001],[0.865],"[-0.29500000000000004, 0.14500000000000002]",False,[50.0],1,0.16666666666666666
"[-0.29500000000000004, 0.14500000000000002]",[-0.9550000000000001],[0.825],"[-0.275, 0.16500000000000004]",False,[50.0],1,0.2
"[-0.275, 0.16500000000000004]",[-0.8650000000000001],[0.775],"[-0.245, 0.18500000000000005]",False,[50.0],1,1.0
"[-0.245, 0.18500000000000005]",[-0.9150000000000001],[0.735],"[-0.21499999999999997, 0.21499999999999997]",False,[50.0],1,1.0
"[-0.21499999999999997, 0.21499999999999997]",[-0.8550000000000001],[0.6849999999999999],"[-0.17500000000000004, 0.235]",False,[50.0],1,1.0
"[-0.17500000000000004, 0.235]",[-1.0450000000000002],[0.635],"[-0.135, 0.255]",False,[50.0],1,1.0
"[-0.135, 0.255]",[-1.0150000000000001],[0.585],"[-0.09499999999999997, 0.28500000000000003]",False,[50.0],1,1.0
"[-0.09499999999999997, 0.28500000000000003]",[-0.7250000000000001],[0.495],"[-0.055000000000000056, 0.30500000000000005]",False,[50.0],2,1.0
"[-0.055000000000000056, 0.30500000000000005]",[-0.805],[0.505],"[-0.005000000000000009, 0.32499999999999996]",False,[50.0],1,0.3333333333333333
"[-0.005000000000000009, 0.32499999999999996]",[-0.7050000000000001],[0.475],"[0.05500000000000004, 0.345]",False,[50.0],1,1.0
"[0.05500000000000004, 0.345]",[-0.5950000000000001],[0.44500000000000006],"[0.10499999999999998, 0.355]",False,[50.0],1,0.5
"[0.10499999999999998, 0.355]",[-0.20500000000000007],[0.43500000000000005],"[0.16500000000000004, 0.365]",False,[50.0],1,1.0
