State,Act,Reward,NextState,Done,Cost,Weight,Probability
"[-0.27433881000000004, -0.02457589]",[0.47660440500000006],[1.1974973678588867],"[-0.27890643000000004, -0.036491005]",False,[0.0],2,0.25
"[-0.4047358, 0.10183399499999998]",[-0.20126762000000004],[0.8573588848114017],"[-0.38817403500000003, 0.10686564499999998]",False,[0.0],2,0.13333333333333333
"[-0.38885922, 0.10628372499999997]",[-0.22068619000000006],[0.8799242019653322],"[-0.37155956, 0.11180091000000002]",False,[0.0],2,0.125
"[-0.3509964239062499, 0.11459785874999999]",[0.2883372600000001],[0.8971417516469956],"[-0.33304524968750004, 0.10738945140624997]",False,[0.0],7,0.3181818181818182
"[-0.33254912507812495, 0.10699105304687498]",[0.36395819875000013],[0.9117634259164333],"[-0.31591579125, 0.09789207554687501]",False,[0.0],8,0.4
"[-0.316232958569336, 0.0942963256945801]",[0.25738848475463877],[0.9371300810249522],"[-0.30148873646484387, 0.08786161325073243]",False,[0.0],14,0.4827586206896552
"[-0.3010020948437501, 0.08719754570312503]",[0.3697779469531251],[0.985372680425644],"[-0.287543529609375, 0.07795304976562498]",False,[0.0],8,0.22857142857142856
"[-0.278547005, 0.053176669999999995]",[0.31214124937500015],[1.0134194254875182],"[-0.270454971875, 0.045373119999999996]",False,[0.0],5,0.15151515151515152
"[-0.27278965499999996, 0.042324989999999986]",[0.6027413050000001],[1.0609132051467896],"[-0.26682134, 0.027256460000000017]",False,[0.0],3,0.12
"[-0.26618096, 0.02757758000000001]",[0.5790931650000002],[1.0808614253997804],"[-0.26254064, 0.013100205]",False,[0.0],2,0.09523809523809523
"[-0.26108968, 0.013062]",[0.73622813],[1.0866917610168458],"[-0.25998145, -0.00534374]",False,[0.0],1,0.09090909090909091
"[-0.25998145, -0.00534374]",[0.5467667200000002],[1.114030075073242],"[-0.26156545, -0.019012810000000005]",False,[0.0],1,0.018518518518518517
"[-0.262844595, -0.018612265000000003]",[0.7434446950000002],[1.1814585685729984],"[-0.26681383999999997, -0.037198394999999995]",False,[0.0],2,0.25
"[-0.388097095, -0.03697661]",[-0.87005643],[1.1245406866073608],"[-0.3928678625, -0.015498785000000003]",False,[0.0],4,0.11428571428571428
"[-0.374840945, 0.054133191250000004]",[-0.41309689250000003],[0.9977660536766053],"[-0.36562886875, 0.0644605325]",False,[0.0],4,0.13333333333333333
"[-0.3408841, 0.07603668999999999]",[-0.18434713],[0.9983090400695801],"[-0.32847244, 0.08064532]",False,[0.0],1,0.037037037037037035
"[-0.26297052875, 0.00401109625]",[0.23722975625000012],[1.1485721468925476],"[-0.2626450375, -0.0019196350000000029]",False,[0.0],4,0.2222222222222222
"[-0.26184899, -0.0053034100000000015]",[0.6698511250000001],[1.1857944965362555],"[-0.26359066, -0.022049725]",False,[0.0],2,0.2222222222222222
"[-0.2628087375, -0.026470439999999998]",[0.6062185125000001],[1.2455086946487426],"[-0.26785232000000003, -0.04162593]",False,[0.0],3,0.3
"[-0.37808231999999997, 0.09231156250000006]",[-0.159707615],[0.8970776557922364],"[-0.3630995175, 0.09630426750000004]",False,[0.0],3,0.13636363636363635
"[-0.36283733875, 0.09492462750000003]",[-0.08413987750000002],[0.9072453618049622],"[-0.34753721375, 0.09702814875000004]",False,[0.0],4,0.23529411764705882
"[-0.34745493171874997, 0.09693449609375004]",[-0.051149891249999996],[0.916342006623745],"[-0.3318772228125, 0.09821324453125002]",False,[0.0],7,0.4375
"[-0.33175241, 0.09858039242187505]",[0.22528226328125012],[0.9304628118872641],"[-0.31627992992187504, 0.09294834273437502]",False,[0.0],8,0.34782608695652173
"[-0.31723243, 0.09426617500000001]",[0.027395375000000076],[0.945405101776123],"[-0.30218640000000013, 0.09358138000000002]",False,[0.0],2,0.06896551724137931
"[-0.30177625187500007, 0.09488782375000004]",[0.3409806021875001],[0.9219384104013443],"[-0.2870488228125, 0.08636324843749997]",False,[0.0],6,0.35294117647058826
"[-0.287209743125, 0.08216201625000001]",[0.5943596706250001],[0.967875850200653],"[-0.27485628375000004, 0.067303033125]",False,[0.0],5,0.29411764705882354
"[-0.27500536666992187, 0.06583167279785157]",[0.2847516318652345],[0.9760733662638814],"[-0.2648519875634766, 0.05871289009765625]",False,[0.0],12,0.5217391304347826
"[-0.263066315, 0.05180829499999999]",[0.62677826],[1.0091795444488527],"[-0.2556127, 0.03613877]",False,[0.0],2,0.11764705882352941
"[-0.257484795, 0.034035560000000006]",[0.7256486550000001],[1.0871320724487306],"[-0.25300666, 0.015894354999999995]",False,[0.0],2,0.07692307692307693
"[-0.254272055, 0.002685097499999999]",[0.7047972100000002],[1.1611797571182254],"[-0.2547821275, -0.014934810000000001]",False,[0.0],3,0.04477611940298507
"[-0.2537627225, -0.015943797500000002]",[0.675179025],[1.1997092247009278],"[-0.2572140125, -0.0328232525]",False,[0.0],3,0.3
"[-0.2585976334375, -0.03519740406250001]",[0.57139087125],[1.271112322807312],"[-0.26499106250000004, -0.0494821690625]",False,[0.0],6,0.8571428571428571
"[-0.261202125, -0.042061180000000004]",[0.4874213400000001],[1.2440702438354494],"[-0.26858181000000003, -0.054246665]",False,[0.0],2,0.043478260869565216
"[-0.45218849, 0.07667237499999999]",[-0.42741982],[0.9091945648193359],"[-0.439351055, 0.08735787999999998]",False,[0.0],2,0.06451612903225806
"[-0.29251707375000013, 0.07242944874999999]",[0.54146934625],[1.0495808839797975],"[-0.2816503125, 0.05889271]",False,[0.0],4,0.10810810810810811
"[-0.272897065, -0.00729349]",[0.71874678],[1.1715035915374756],"[-0.27502238, -0.025262205]",False,[0.0],2,0.08333333333333333
"[-0.2746114, -0.02750331]",[0.58629296],[1.1775691032409668],"[-0.27979362, -0.04216063]",False,[0.0],1,0.125
"[-0.43153638, 0.001435400000000005]",[-0.21845988],[1.1741208076477052],"[-0.43101537, 0.006896850000000005]",False,[0.0],1,0.047619047619047616
"[-0.4257154500000001, 0.021727030000000015]",[-0.241406745],[1.1224801540374754],"[-0.4219172300000001, 0.02776217500000002]",False,[0.0],2,0.06060606060606061
"[-0.40401750000000003, 0.04146376249999998]",[-0.1437562775],[1.0587980270385744],"[-0.397191595, 0.045057597499999984]",False,[0.0],3,0.1111111111111111
"[-0.3987187, 0.04885768999999999]",[-0.13530519],[1.0834339141845704],"[-0.39072108, 0.05224025]",False,[0.0],1,0.03125
"[-0.30934530000000005, -0.02183181]",[0.14016018000000005],[1.2385862350463868],"[-0.31302536, -0.02533591]",False,[0.0],1,0.04
"[-0.38379263218750004, 0.10520000140625]",[-0.35618912171875006],[0.8865038886666299],"[-0.36648572703125004, 0.1141047565625]",False,[0.0],7,0.4375
"[-0.327279505, 0.10504255874999999]",[0.07792256250000008],[0.9494116693735122],"[-0.31057661125, 0.10309446437499994]",False,[0.0],6,0.2222222222222222
"[-0.31200434046875003, 0.10295528015624997]",[0.24468840875000009],[0.9510883063077927],"[-0.2958577295312501, 0.09683812406250003]",False,[0.0],7,0.4375
"[-0.2983697631250001, 0.09545573625000003]",[0.39075472187500015],[0.9562547266483308],"[-0.283617833125, 0.08568692812499999]",False,[0.0],5,0.45454545454545453
"[-0.2745082746875, 0.060766712890625005]",[0.495749659140625],[1.0382184863090516],"[-0.2654466390625, 0.048372925937499985]",False,[0.0],8,0.34782608695652173
"[-0.26288539, 0.04513084499999998]",[0.64888926],[1.1111609935760496],"[-0.256529685, 0.028908610000000022]",False,[0.0],2,0.06060606060606061
"[-0.25067002, 0.012188199999999993]",[0.63392133],[1.1539344787597656],"[-0.24956511999999997, -0.0036599000000000007]",False,[0.0],1,0.021739130434782608
"[-0.24908911999999994, -0.005797770000000001]",[0.7498822550000002],[1.1811479568481449],"[-0.25101662, -0.024544865]",False,[0.0],2,0.009569377990430622
"[-0.253920455, -0.0217590325]",[0.5941468375000001],[1.2462719440460206],"[-0.25819410249999997, -0.036612704999999995]",False,[0.0],3,0.2727272727272727
"[-0.48144693111190795, 0.0749999087471008]",[-0.8061700636306762],[0.891936943064502],"[-0.46837203737518307, 0.09515418407867435]",False,[0.0],17,0.5483870967741935
"[-0.45030125, 0.03963041499999999]",[-0.59744982],[0.9566991329193115],"[-0.44316378, 0.05456674]",False,[0.0],2,0.028169014084507043
"[-0.41168835125000003, 0.08397516625]",[-0.579686119375],[0.9361671388149261],"[-0.39747941999999997, 0.09846724625000003]",False,[0.0],5,0.2777777777777778
"[-0.32145071, 0.08555969500000003]",[0.4033197950000001],[0.9808801412582397],"[-0.3082989050000001, 0.07547670499999998]",False,[0.0],3,0.23076923076923078
"[-0.26629087500000004, 0.013115584999999996]",[0.6010834300000001],[1.1111362934112547],"[-0.26499381499999997, -0.0019114299999999987]",False,[0.0],2,0.18181818181818182
"[-0.26499381499999997, -0.0019114299999999987]",[0.6497125350000001],[1.1436219215393066],"[-0.26616592, -0.01815426]",False,[0.0],2,0.2222222222222222
"[-0.2682081, -0.018096799999999996]",[0.63206973],[1.1443047523498535],"[-0.2719463, -0.03389865]",False,[0.0],1,0.125
"[-0.3044242300000001, 0.020308730000000004]",[0.54184074],[1.1413953781127932],"[-0.30189730000000004, 0.006762740000000005]",False,[0.0],1,0.023809523809523808
"[-0.30286598000000015, -0.019039985000000002]",[0.5326252100000002],[1.2402193546295166],"[-0.30662260000000013, -0.0323557]",False,[0.0],2,0.06666666666666667
"[-0.44907063, 0.08532047]",[-0.56728165],[0.8531530380249025],"[-0.434663, 0.09950256000000002]",False,[0.0],1,0.125
"[-0.43328616, 0.095811845]",[-0.6691320000000001],[0.8669239521026612],"[-0.41706410000000005, 0.11254012499999998]",False,[0.0],3,0.375
"[-0.41706410000000005, 0.11254012499999998]",[-0.4366946225],[0.8450892448425295],"[-0.398475395, 0.12345755000000003]",False,[0.0],3,0.3333333333333333
"[-0.35905049999999994, 0.13240623]",[0.20145628000000004],[0.7974183559417725],"[-0.33813405, 0.12736988]",False,[0.0],1,0.16666666666666666
"[-0.337021375, 0.12782824000000004]",[0.3373197650000001],[0.8335322856903079],"[-0.31701866, 0.119395195]",False,[0.0],2,0.2222222222222222
"[-0.31701866, 0.119395195]",[0.5141081300000001],[0.8592377185821535],"[-0.2986009100000001, 0.10654258999999996]",False,[0.0],2,0.3333333333333333
"[-0.29890993, 0.10548770499999996]",[0.3553095925000001],[0.9113728523254394],"[-0.28250568249999997, 0.09660488500000003]",False,[0.0],3,0.5
"[-0.28382295, 0.09121585000000001]",[0.57337686],[0.8983950614929199],"[-0.2699929, 0.07688153]",False,[0.0],1,0.125
"[-0.26719282375, 0.07680535437499997]",[0.3891654021875001],[0.9975572049617768],"[-0.255422884375, 0.06707623625]",False,[0.0],6,0.6666666666666666
"[-0.25441990375, 0.06174098125000001]",[0.5377260625000002],[1.049888789653778],"[-0.24525828499999994, 0.04829777624999999]",False,[0.0],4,0.36363636363636365
"[-0.24996894999999997, 0.04088031999999999]",[0.87810133],[1.0143025398254395],"[-0.24459892999999996, 0.01892781]",False,[0.0],1,0.043478260869565216
"[-0.24451129176940914, 0.013644845078124992]",[0.17993414027771004],[1.1465524957980961],"[-0.24256805309997553, 0.009146447132828918]",False,[0.0],15,0.3191489361702128
"[-0.24369835999999992, -0.014587194999999999]",[0.7800218700000001],[1.1499991893768313],"[-0.24707233999999995, -0.034087745]",False,[0.0],2,0.6666666666666666
"[-0.24707233999999995, -0.034087745]",[0.6420452150000002],[1.182101440429688],"[-0.253382415, -0.050138920000000003]",False,[0.0],2,0.6666666666666666
"[-0.3277486878125, -0.14900161046875]",[0.2307615656250001],[1.4160823926329613],"[-0.3518966353124999, -0.15477068625]",False,[0.0],7,0.061946902654867256
"[-0.35958212999999994, 0.05936801]",[0.006303330000000048],[1.060843849182129],"[-0.35009169999999995, 0.05921053999999999]",False,[0.0],1,0.038461538461538464
"[-0.2972009575000001, 0.0331105575]",[0.3149740412500001],[1.100929057598114],"[-0.2923232375, 0.025236278750000014]",False,[0.0],4,0.25
"[-0.3010614750000001, -0.04619345]",[0.4483106050000001],[1.2372695922851564],"[-0.3090501450000001, -0.05740124]",False,[0.0],2,0.028169014084507043
"[-0.31532845, 0.08245986999999998]",[0.6073913800000001],[0.92824330329895],"[-0.3029446850000001, 0.067275165]",False,[0.0],2,0.06896551724137931
"[-0.29371156500000006, 0.054634745]",[0.38343627000000013],[1.0081652641296386],"[-0.285481305, 0.04504888999999999]",False,[0.0],2,0.2
"[-0.2775858, 0.03160024]",[0.59024754],[1.0299643516540529],"[-0.2733168, 0.016844029999999992]",False,[0.0],1,0.08333333333333333
"[-0.4255518275000001, -0.0481440125]",[-0.95077944875],[1.1860417842864994],"[-0.4320153925, -0.02490405625]",False,[0.0],4,0.019417475728155338
"[-0.3747273325, 0.08435150750000002]",[-0.44192437875],[0.9731059908866883],"[-0.36064186, 0.09539963375000005]",False,[0.0],4,0.17391304347826086
"[-0.285241411640625, 0.07305895147460936]",[0.26204585137695324],[0.9943925901316106],"[-0.273901358046875, 0.06650785141601562]",False,[0.0],11,0.4782608695652174
"[-0.26776284, 0.05178785000000001]",[0.66788877],[1.0589144706726075],"[-0.26036733, 0.03509068]",False,[0.0],1,0.058823529411764705
"[-0.2605251075, 0.03325778]",[0.5701282125000002],[1.1338900089263915],"[-0.2559640725, 0.019004615]",False,[0.0],3,0.07317073170731707
"[-0.37597066640625, -0.160506053359375]",[0.03830811148437507],[1.4122241623699667],"[-0.401702733359375, -0.161463780390625]",False,[0.0],8,0.04
"[-0.49220473, -0.030772411249999992]",[-0.8970612437500001],[1.1056858777999876],"[-0.4959322325, -0.008345828750000006]",False,[0.0],4,0.03773584905660377
"[-0.49689485734374994, 0.007511791250000005]",[-1.0169968984375],[1.0177654691040519],"[-0.49438566734375, 0.03202378015625]",False,[0.0],8,0.08080808080808081
"[-0.32802799250000003, -0.026102794999999998]",[0.30280648250000014],[1.2139790773391725],"[-0.33260818000000003, -0.033672985]",False,[0.0],3,0.06976744186046512
"[-0.4358726, 0.09090972000000003]",[-0.31218784],[0.8905318260192872],"[-0.42091078000000004, 0.09871435]",False,[0.0],1,0.125
"[-0.4203045937500001, 0.09222882875000005]",[-0.5146680512499999],[0.8539230644702913],"[-0.40486176125, 0.10509557187499999]",False,[0.0],5,0.2631578947368421
"[-0.403613743125, 0.10309726187499998]",[-0.394983075],[0.8819847077131272],"[-0.386591504375, 0.1129718503125]",False,[0.0],6,0.4
"[-0.3865097025, 0.11178034624999998]",[-0.12966219625],[0.8776952385902406],"[-0.36845195750000004, 0.11502188249999999]",False,[0.0],4,0.4
"[-0.3695858, 0.11592948000000002]",[-0.18685812],[0.8467586517333986],"[-0.35078793999999996, 0.12060094000000002]",False,[0.0],1,0.05
"[-0.25324523, 0.03567755]",[0.8001109100000001],[1.0566110610961914],"[-0.24860357999999996, 0.015674829999999997]",False,[0.0],1,0.038461538461538464
"[-0.24679496999999995, -0.02482477]",[0.6728233100000001],[1.185119724273682],"[-0.251664015, -0.04164532]",False,[0.0],2,0.6666666666666666
"[-0.35784224433593737, -0.152737706875]",[0.061116007460937594],[1.4770980149507524],"[-0.38236175640625003, -0.15426562726562498]",False,[0.0],9,0.05454545454545454
"[-0.44726411, 0.011143744999999993]",[-0.3343008],[1.102868604660034],"[-0.44503539999999997, 0.019501209999999988]",False,[0.0],2,0.08695652173913043
"[-0.46126566, 0.10232620999999997]",[-0.53345166],[0.8387479305267337],"[-0.44418219000000003, 0.11566245499999998]",False,[0.0],2,0.25
"[-0.44222497250000004, 0.11357569375000003]",[-0.4551942525],[0.8345754623413089],"[-0.42344592250000007, 0.12495556125000004]",False,[0.0],4,0.6666666666666666
"[-0.42429903750000014, 0.12434926250000003]",[-0.36667542875000003],[0.8298934519290926],"[-0.40391428875, 0.1335161325]",False,[0.0],4,0.6666666666666666
"[-0.40405913625, 0.13292114500000002]",[-0.027340377499999957],[0.8183603405952454],"[-0.38275528000000003, 0.13360464500000002]",False,[0.0],4,0.6666666666666666
"[-0.3874702, 0.13457656]",[-0.18777437],[0.7754455089569092],"[-0.3656876, 0.13927102000000002]",False,[0.0],1,0.07692307692307693
"[-0.366190785, 0.135541915]",[-0.0054896599999999345],[0.792486310005188],"[-0.34449682000000004, 0.13567913000000004]",False,[0.0],2,0.25
"[-0.34369326, 0.13385296000000002]",[0.35093733000000005],[0.8038285255432129],"[-0.32274467, 0.1250794]",False,[0.0],1,0.1
"[-0.32274467, 0.1250794]",[0.36168760000000005],[0.8219129562377931],"[-0.30321420000000004, 0.11603725]",False,[0.0],1,0.25
"[-0.3058063950000001, 0.11628886999999997]",[0.5676295075000002],[0.9000231981277467],"[-0.28795701, 0.10209819999999997]",False,[0.0],3,1.0
"[-0.28703591, 0.10115742999999996]",[0.6628996750000002],[0.9135685920715332],"[-0.27173456500000004, 0.08458482999999999]",False,[0.0],2,0.2857142857142857
"[-0.271396725, 0.08582628000000002]",[0.59002467],[0.9799332141876221],"[-0.2584512, 0.07107567499999998]",False,[0.0],2,0.3333333333333333
"[-0.2584512, 0.07107567499999998]",[0.6604549450000001],[1.0129559516906739],"[-0.24795970499999995, 0.054564354999999995]",False,[0.0],2,0.2857142857142857
"[-0.24682676999999997, 0.050612210000000005]",[0.7022819],[0.9878771781921387],"[-0.23966521, 0.033055070000000006]",False,[0.0],1,0.07692307692307693
"[-0.2390496125, 0.03120410250000001]",[0.6690973600000001],[1.0718522310256957],"[-0.2349490525, 0.0144766575]",False,[0.0],3,0.15789473684210525
"[-0.2349490525, 0.0144766575]",[0.6857302925000002],[1.1061387777328489],"[-0.23354707749999998, -0.002666622964500001]",False,[0.0],3,0.07692307692307693
"[-0.234009475, -0.0029581200000000016]",[0.6350732300000002],[1.1288503646850587],"[-0.2353296, -0.018834885000000003]",False,[0.0],2,0.017094017094017096
"[-0.234133155, -0.019570542500000003]",[0.6277004150000001],[1.169160115718842],"[-0.23810134249999998, -0.03526308625]",False,[0.0],4,1.0
"[-0.237655810625, -0.0357065965625]",[0.7304683650000001],[1.2381550639867784],"[-0.24434279812499995, -0.0539682625]",False,[0.0],6,1.0
"[-0.34888551751953123, -0.13818372941406248]",[0.06254363003906258],[1.3867006009444593],"[-0.3710782804882813, -0.13974735474609373]",False,[0.0],10,0.07352941176470588
"[-0.4466079, 0.031643149999999995]",[-0.2739467],[1.0456032752990723],"[-0.44117975, 0.03849185000000001]",False,[0.0],1,0.058823529411764705
"[-0.28328365, 0.0023089050000000017]",[0.5391435850000001],[1.1474000930786135],"[-0.283633055, -0.0111697]",False,[0.0],2,0.010309278350515464
"[-0.44107062, 0.07147491]",[-0.34667504],[0.9578018188476562],"[-0.42917240000000006, 0.08014177999999998]",False,[0.0],1,0.058823529411764705
"[-0.4270422750000001, 0.08506572]",[-0.07319683999999997],[0.9225378513336181],"[-0.413334165, 0.08689564500000001]",False,[0.0],2,0.18181818181818182
"[-0.4163329925, 0.08302450249999997]",[-0.5403886849999999],[0.9248638629913329],"[-0.40232853749999997, 0.09653419250000003]",False,[0.0],3,0.16666666666666666
